codigo_sku,nome_projeto,segmentacao_prioridade,dias_com_ruptura,taxa_ruptura,primeira_data_ruptura,ultima_data_ruptura,qte_eventos_ruptura,status_ultimo_dia
EPI0537,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0553,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0540,BikeBSB,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BEFI0004,BikeSampa,A,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0540,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0556,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0541,BikeBSB,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0593,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0541,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0582,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0541,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1094,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0541,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0560,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0547,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0591,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0555,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0600,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0555,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1284,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0555,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0565,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0555,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0587,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0555,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
SE1406,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0556,BikeBSB,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BBTI0001,BikeSampa,A,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0556,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0570,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0556,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0032-6,BikeBSB,A,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0556,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1079,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0558,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1280,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0558,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0571,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0558,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1280,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0560,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0577,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0560,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
SE1410,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0561,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0581,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0565,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0032-7,BikePE,A,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0565,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0059,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0566,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BEFI0010,BikeSampa,A,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0567,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0581,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0570,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0583,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0570,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BBTI0002,BikePoa,A,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0571,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
SE0302,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0571,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0587,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0571,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0032N,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0571,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ATV0174,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0571,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1278,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0575,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0587,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0577,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0581,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0579,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0573,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0581,BikeBSB,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ATV0169,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0581,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0591,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0581,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1278,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0581,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0054,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0585,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BEFI0014,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0585,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0594,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0585,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0578,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0585,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ATV0057,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0033,BikeRio,A,17,1,2026-02-07,2026-02-23,1,em ruptura
SE0109,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0587,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0599,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0587,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0577,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0587,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0001,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0588,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BEFI0016,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0591,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0600,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0591,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0577,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0591,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0037,BikeSSA,A,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0591,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
SUC0005,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0591,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0603,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0592,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0035,BikeSampa,A,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0594,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0048,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0595,BikeBSB,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1272,BikeBSB,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0595,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0606,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0597,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0573,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0599,BikeBSB,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1269,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0599,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
SE0107,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0599,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0060,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0599,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0036,BikeSSA,A,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0600,BikeBSB,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1252,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0600,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1270,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0600,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0059,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0600,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0572,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0603,BikeBSB,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0558,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0603,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FCB0159,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0603,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ETB0004,BikeBSB,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0604,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0569,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
EPI0604,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0045,BikeBSB,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0061,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BEFI0023,BikeSampa,A,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0061,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0058,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0061,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0564,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0060,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
SE1406,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0060,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
SE1406,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0060,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0057,BikeBSB,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0060,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0037N,BikeBSB,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0060,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FATLOCEQUIP,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0059,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1270,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ETB0003,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0055,BikeBSB,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0059,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0037N,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0059,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0042,BikeRio,A,17,1,2026-02-07,2026-02-23,1,em ruptura
ETB0004,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
SE1406,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0059,BikeBSB,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ETB0010,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ETB0004,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0039,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0058,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0037,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0058,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1266,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ETB0005,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0053,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0057,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0559,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0057,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1263,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0057,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
SE0106,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0056,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0051,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ETB0007,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0557,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0055,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BEFI0058,BikeRio,A,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0054,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BEFI0029,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0054,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0049,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ETB0010,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0557,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ETB0010,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0541,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0054,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ATV0172,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0054,BikeBSB,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0048,BikeBSB,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0053,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BEFI0030,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0053,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0031,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0053,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BEFI0031,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ETB0012,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0047,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0053,BikeBSB,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0042,BikePE,A,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0051,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FCB0159,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0051,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
SE0104,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0051,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0046,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0051,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0042,BikeSampa,A,17,1,2026-02-07,2026-02-23,1,em ruptura
ETB0013,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FTB0343,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0048,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BEFI0035,BikeSampa,A,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0048,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0045,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0048,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0550,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0048,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0046N,BikeSampa,A,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0048,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FCB0116,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0047,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ETB0020,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0047,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0546,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0047,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0025,BikeBSB,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0047,BikeBSB,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1260,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0046,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ETB0022,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0046,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0541,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0046,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1257,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0046,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BBTI0004,BikePoa,A,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0046,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0040,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0045,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0044N,BikePE,A,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0045,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0056,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0045,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
SE0103,BikeBSB,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ETB0020,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0038,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0045,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0537,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0043,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0533,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ETB0021,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
FCB0211,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0042,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0037,BikeBSB,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0042,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0046N,BikeBSB,A,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0041,BikeFloripa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0018,BikeBSB,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ETB0022,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
SE0101,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0040,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ETB0028,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0040,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0046N,BikeRio,A,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0040,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
SE1404,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ETB0023,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BBTI0005,BikeBSB,A,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0038,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0034,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ETB0026,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0535,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0038,BikePoa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
MCB0058,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0038,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND1257,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0037,BikeSSA,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0033,BikeBSB,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0037,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0535,BikePE,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0037,BikeCuritiba,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
BTB0047N,BikeBSB,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0037,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ATV0058,BikeBH,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
ETB0027-2,BikeRio,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
IND0030,BikeSampa,sem segmentacao,17,1,2026-02-07,2026-02-23,1,em ruptura
